Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Risk_Level
65,Non-binary,Bachelor's,Single,47924.0,679.0,22253.0,Auto,Self-employed,14,Poor,0.41768150949147886,85781.0,2.0,North Susanbury,ME,Iran,1.0,2,Medio,2
54,Male,Bachelor's,Widowed,72136.0,792.0,30786.0,Personal,Employed,4,Fair,0.20260827369853276,242005.0,2.0,East Derrickhaven,VT,Mozambique,1.0,2,Bajo,1
33,Female,PhD,Divorced,32129.0,647.0,34309.0,Business,Self-employed,11,Good,0.3466779241732032,228991.0,0.0,Laurieborough,NH,Cyprus,3.0,0,Alto,0
35,Non-binary,Bachelor's,Divorced,66458.0,625.0,22681.0,Personal,Self-employed,5,Poor,0.4778866059180471,217260.0,4.0,East James,CA,Seychelles,2.0,0,Medio,2
36,Non-binary,Master's,Divorced,106623.0,686.0,12496.0,Home,Unemployed,18,Good,0.2127633262063132,186297.0,1.0,New Kerri,ME,Burundi,0.0,2,Bajo,1
58,Female,PhD,Single,84202.0,730.0,15515.0,Auto,Employed,8,Good,0.14648531133485274,215248.0,3.0,Lake Davidton,MT,Egypt,4.0,0,Alto,0
39,Non-binary,High School,Divorced,21607.0,696.0,39459.0,Personal,Unemployed,11,Good,0.32602271996373144,57160.0,1.0,Katherineshire,CA,Kazakhstan,3.0,1,Alto,0
37,Non-binary,Bachelor's,Single,118642.0,759.0,35487.0,Auto,Self-employed,1,Good,0.3877746131020088,108782.0,4.0,Port Ashleyberg,GU,Mozambique,1.0,1,Bajo,1
66,Male,Master's,Widowed,86453.0,740.0,8796.0,Business,Self-employed,13,Poor,0.423597096567361,127263.0,2.0,New Crystal,MO,Svalbard & Jan Mayen Islands,3.0,1,Alto,0
44,Female,Bachelor's,Married,117904.0,744.0,32254.0,Auto,Unemployed,11,Fair,0.5674444766934558,55653.0,4.0,Heatherborough,MA,Lesotho,2.0,1,Bajo,1
20,Male,High School,Married,40662.0,717.0,19263.0,Home,Employed,7,Good,0.4499714574716367,187205.0,1.0,Pamelaton,AR,Fiji,3.0,0,Alto,0
48,Female,PhD,Married,97513.0,672.0,33222.0,Auto,Unemployed,2,Fair,0.5706961747520802,179358.0,3.0,New Ryanside,AL,Bolivia,2.0,1,Medio,2
28,Male,Bachelor's,Single,68861.0,746.0,40989.0,Personal,Self-employed,2,Poor,0.269830240797989,145379.0,0.0,New Douglas,GA,Burkina Faso,2.0,1,Bajo,1
49,Non-binary,Bachelor's,Divorced,71750.0,744.0,6703.0,Home,Unemployed,15,Fair,0.27356371262308954,214801.0,1.0,East Jonathan,NV,Saint Kitts and Nevis,2.0,2,Bajo,1
68,Male,Bachelor's,Widowed,25250.0,602.0,44047.0,Auto,Employed,9,Good,0.5563764040804674,57120.0,3.0,Ryanstad,MS,Tonga,4.0,0,Alto,0
20,Non-binary,Bachelor's,Divorced,48807.0,754.0,48105.0,Business,Employed,8,Fair,0.26203409709246916,267029.0,4.0,Davidland,NY,Chile,2.0,2,Bajo,1
50,Male,PhD,Married,21845.0,750.0,44009.0,Business,Self-employed,9,Excellent,0.10595568708758366,144384.0,4.0,West Nicoletown,AZ,Algeria,1.0,2,Alto,0
32,Male,Master's,Married,47341.0,612.0,39005.0,Home,Unemployed,15,Good,0.5549911591931099,264639.0,0.0,South Kenneth,IL,New Zealand,4.0,2,Alto,0
23,Female,PhD,Divorced,118428.0,697.0,25508.0,Business,Employed,9,Poor,0.5086726954069548,181995.0,3.0,East Donald,OK,Eritrea,1.0,2,Bajo,1
65,Female,Master's,Married,95561.0,692.0,11261.0,Auto,Employed,3,Poor,0.28282688686804625,229180.0,1.0,South Catherinefurt,DC,Timor-Leste,0.0,1,Bajo,1
56,Male,Master's,Married,64322.0,638.0,35206.0,Auto,Self-employed,9,Excellent,0.4115116547880149,271852.0,1.0,Sharonview,NY,Serbia,0.0,0,Medio,2
41,Male,PhD,Widowed,73096.0,711.0,25710.0,Auto,Self-employed,5,Fair,0.3278892215142013,138680.0,2.0,Donnafurt,RI,Thailand,4.0,1,Alto,0
60,Non-binary,PhD,Widowed,82851.0,679.0,28306.0,Home,Self-employed,9,Fair,0.48127902829157176,188937.0,2.0,Hancockberg,RI,Netherlands,1.0,0,Medio,2
46,Non-binary,Master's,Married,96607.0,753.0,41969.0,Personal,Self-employed,10,Good,0.26214380401633974,159083.0,3.0,Obrienfort,IN,Mali,4.0,2,Alto,0
47,Female,High School,Widowed,102093.0,657.0,42301.0,Home,Self-employed,18,Good,0.4763110516458098,96498.0,0.0,Lake Amy,UT,Tonga,1.0,2,Medio,2
34,Non-binary,Master's,Widowed,46049.0,751.0,43321.0,Home,Employed,5,Fair,0.5412315312739664,129120.0,2.0,New Joseph,WV,Japan,4.0,0,Alto,0
35,Male,PhD,Single,110727.0,755.0,44452.0,Business,Employed,4,Poor,0.1747529971502855,108342.0,2.0,North Andrewtown,IA,Philippines,4.0,0,Alto,0
34,Female,Bachelor's,Single,83642.0,751.0,12190.0,Auto,Unemployed,5,Poor,0.3441170630908119,182869.0,1.0,Willisside,PR,Monaco,0.0,2,Bajo,1
34,Male,Bachelor's,Widowed,25678.0,613.0,25372.0,Personal,Self-employed,9,Excellent,0.3911870461751713,138067.0,1.0,Anthonyberg,WA,Holy See (Vatican City State),4.0,2,Alto,0
40,Non-binary,PhD,Divorced,105265.0,763.0,27903.0,Auto,Employed,1,Poor,0.4399422101134878,249185.0,2.0,Mitchelltown,VI,Suriname,4.0,1,Alto,0
52,Male,Master's,Married,80945.0,701.0,46784.0,Business,Employed,9,Excellent,0.10120691567049481,73496.0,2.0,Vasquezport,VA,Vietnam,1.0,1,Bajo,1
43,Female,High School,Married,71993.0,729.0,27055.0,Home,Unemployed,17,Excellent,0.5616043833203253,221593.0,1.0,North Edwardtown,RI,Gabon,3.0,0,Alto,0
22,Male,PhD,Divorced,32869.0,741.0,39837.0,Auto,Employed,0,Fair,0.3135930572035779,273528.0,4.0,Timothyton,OK,Hungary,4.0,1,Alto,0
22,Non-binary,Bachelor's,Widowed,86846.0,684.0,47335.0,Auto,Unemployed,0,Poor,0.46392925193312684,37738.0,3.0,Grantside,SC,Cameroon,0.0,2,Bajo,1
41,Male,PhD,Married,31066.0,636.0,41610.0,Home,Employed,9,Fair,0.5361867309131697,30732.0,1.0,Port Kyle,TX,Korea,2.0,2,Alto,0
69,Female,High School,Divorced,58653.0,640.0,45791.0,Auto,Unemployed,16,Fair,0.32288927096712494,248472.0,4.0,East Michaelport,WY,Cuba,0.0,0,Medio,2
55,Non-binary,High School,Married,25870.0,725.0,25375.0,Business,Unemployed,4,Fair,0.33012480422917523,181851.0,1.0,North James,WV,Lithuania,2.0,1,Alto,0
52,Female,Bachelor's,Divorced,50194.0,699.0,38540.0,Personal,Self-employed,7,Good,0.5433638439946885,94821.0,0.0,Sparksborough,IA,Vietnam,4.0,2,Alto,0
62,Female,High School,Divorced,91922.0,673.0,46144.0,Business,Self-employed,17,Good,0.5867846735632521,242664.0,1.0,Jaclynside,MP,Afghanistan,3.0,0,Alto,0
36,Female,Bachelor's,Married,25385.0,616.0,45091.0,Auto,Self-employed,19,Poor,0.4140465023075153,255416.0,1.0,West Barrybury,KY,Gabon,1.0,1,Alto,0
45,Non-binary,Bachelor's,Widowed,49048.0,718.0,8107.0,Auto,Self-employed,5,Excellent,0.4656786579090395,212305.0,2.0,South Calvinfort,RI,New Caledonia,3.0,0,Alto,0
56,Male,Master's,Widowed,64016.0,622.0,9817.0,Auto,Unemployed,12,Excellent,0.20997523264752574,210156.0,1.0,Robinsonstad,VI,Tokelau,0.0,0,Medio,2
20,Female,High School,Widowed,60682.0,622.0,20907.0,Home,Employed,6,Good,0.3124622910213779,216240.0,1.0,Jamesburgh,VT,Korea,1.0,1,Medio,2
42,Female,High School,Divorced,107914.0,694.0,7194.0,Personal,Self-employed,4,Excellent,0.5989746683564356,289015.0,0.0,North Scott,ND,Singapore,4.0,0,Alto,0
34,Female,Bachelor's,Widowed,29616.0,631.0,7604.0,Personal,Employed,12,Poor,0.5410321974844652,208788.0,4.0,North Cody,UT,French Guiana,4.0,0,Alto,0
62,Male,Bachelor's,Widowed,56855.0,631.0,15112.0,Business,Employed,14,Fair,0.15868985001401673,203808.0,4.0,West Peter,MH,Nigeria,4.0,0,Alto,0
60,Non-binary,Bachelor's,Divorced,63237.0,740.0,48293.0,Business,Employed,5,Good,0.45050844749158947,266517.0,3.0,Olsonstad,AK,South Georgia and the South Sandwich Islands,1.0,1,Bajo,1
18,Male,Bachelor's,Married,82160.0,752.0,28519.0,Home,Employed,2,Excellent,0.31287433076049376,23422.0,3.0,Port Joseph,LA,El Salvador,2.0,2,Bajo,1
66,Female,Master's,Widowed,84175.0,605.0,40469.0,Business,Unemployed,17,Fair,0.5803766903152542,190341.0,2.0,Rodgersburgh,NH,Hong Kong,4.0,1,Alto,0
39,Male,Bachelor's,Widowed,92489.0,639.0,7304.0,Business,Employed,19,Poor,0.2298123288273279,215616.0,1.0,Ashleyburgh,IL,Argentina,4.0,0,Alto,0
45,Female,Bachelor's,Married,71253.0,652.0,27307.0,Auto,Self-employed,12,Poor,0.32124011897148697,107350.0,1.0,Lake Pamelabury,WA,Mauritius,0.0,0,Medio,2
60,Non-binary,High School,Married,26242.0,637.0,44308.0,Home,Employed,18,Excellent,0.32967197112953095,258070.0,4.0,North Johnnystad,PA,Aruba,1.0,1,Alto,0
36,Male,Bachelor's,Divorced,47987.0,793.0,7973.0,Business,Unemployed,1,Fair,0.2587011880907878,104222.0,3.0,New Matthewborough,MP,Lithuania,0.0,2,Bajo,1
50,Male,PhD,Single,70639.0,782.0,15844.0,Personal,Unemployed,7,Poor,0.4406554705048362,26758.0,1.0,Lake Carol,MS,Dominican Republic,4.0,0,Alto,0
46,Female,High School,Single,110159.0,790.0,29837.0,Home,Self-employed,12,Poor,0.36903089217462703,240011.0,1.0,West Tiffany,HI,Antarctica (the territory South of 60 deg S),2.0,1,Bajo,1
28,Female,High School,Widowed,112526.0,752.0,36288.0,Personal,Employed,10,Fair,0.4742306522890495,184535.0,1.0,East Jessicabury,NY,Equatorial Guinea,2.0,1,Bajo,1
29,Male,PhD,Divorced,68196.0,739.0,35275.0,Personal,Employed,1,Poor,0.4978557510664341,262266.0,3.0,Brianstad,CT,British Indian Ocean Territory (Chagos Archipelago),3.0,1,Alto,0
56,Female,Master's,Married,73871.0,689.0,45186.0,Auto,Employed,12,Good,0.5587898048453033,121187.0,1.0,Johnsonborough,FL,Trinidad and Tobago,1.0,2,Bajo,1
33,Non-binary,Bachelor's,Divorced,101447.0,640.0,21855.0,Business,Self-employed,0,Fair,0.18283517707879152,243032.0,2.0,Olsontown,DE,Mayotte,1.0,2,Medio,2
51,Non-binary,PhD,Married,83252.0,760.0,27869.0,Personal,Self-employed,16,Fair,0.41692222242364185,23546.0,3.0,East Timothychester,NC,United Arab Emirates,0.0,2,Bajo,1
30,Non-binary,Bachelor's,Widowed,41470.0,662.0,25724.0,Home,Self-employed,5,Poor,0.33682508535936806,145766.0,0.0,Lake Joseton,CA,Honduras,2.0,1,Medio,2
56,Non-binary,Bachelor's,Widowed,36926.0,700.0,46525.0,Business,Self-employed,16,Excellent,0.13904782497468074,220452.0,4.0,Richardburgh,GA,Guam,2.0,0,Alto,0
63,Female,Bachelor's,Married,115198.0,617.0,36000.0,Personal,Employed,1,Poor,0.237218592634836,155070.0,1.0,North Danielfurt,WA,Christmas Island,1.0,0,Medio,2
43,Non-binary,Bachelor's,Married,83238.0,630.0,47925.0,Business,Unemployed,3,Good,0.32346662635335044,93074.0,0.0,Port Davidbury,NY,Russian Federation,4.0,1,Alto,0
22,Female,Master's,Widowed,65420.0,797.0,18847.0,Home,Employed,6,Poor,0.1959506612052758,35607.0,1.0,Harringtonmouth,GU,Korea,1.0,2,Bajo,1
43,Male,Master's,Divorced,73900.0,613.0,18831.0,Personal,Self-employed,10,Excellent,0.46827559769551885,234425.0,3.0,Jenniferchester,MT,Albania,0.0,2,Medio,2
49,Male,Master's,Single,33582.0,681.0,5236.0,Home,Unemployed,11,Good,0.3935625307034285,65973.0,3.0,New Scott,MP,Ghana,0.0,2,Alto,0
40,Non-binary,Bachelor's,Single,58368.0,735.0,32968.0,Business,Employed,12,Excellent,0.25797229914811337,228140.0,2.0,East Marilyn,MI,Saint Barthelemy,4.0,2,Alto,0
28,Male,Bachelor's,Divorced,70859.0,779.0,40292.0,Auto,Employed,19,Good,0.26139423520732996,57335.0,4.0,New Nicholasview,NE,Seychelles,0.0,1,Bajo,1
39,Male,High School,Divorced,31628.0,738.0,10235.0,Home,Unemployed,13,Fair,0.19624880066015263,35251.0,0.0,Port Ashley,CO,Syrian Arab Republic,4.0,2,Alto,0
39,Male,PhD,Married,52194.0,690.0,47771.0,Personal,Employed,11,Fair,0.3371470578790392,262230.0,3.0,Beckerbury,DE,British Virgin Islands,2.0,2,Bajo,1
61,Non-binary,Master's,Single,43229.0,765.0,26213.0,Business,Unemployed,7,Poor,0.3558623524992659,26024.0,0.0,New Scott,WI,Morocco,4.0,0,Alto,0
54,Male,High School,Divorced,87143.0,752.0,43577.0,Home,Unemployed,10,Poor,0.10225702396393724,120983.0,1.0,Colemantown,MS,South Georgia and the South Sandwich Islands,1.0,1,Bajo,1
48,Male,High School,Divorced,103576.0,604.0,37746.0,Auto,Self-employed,19,Fair,0.29790580096014707,161919.0,3.0,South Josephport,AS,Nauru,3.0,0,Alto,0
29,Non-binary,Bachelor's,Divorced,35900.0,752.0,49891.0,Home,Self-employed,11,Poor,0.21356578240966992,126761.0,0.0,South Rachelbury,RI,Namibia,2.0,0,Alto,0
34,Non-binary,High School,Single,86912.0,670.0,48704.0,Auto,Employed,15,Excellent,0.24414143306488564,83732.0,0.0,West Michael,MS,Cayman Islands,0.0,0,Medio,2
50,Non-binary,Bachelor's,Widowed,89507.0,719.0,15858.0,Home,Unemployed,12,Poor,0.3655098146327185,141480.0,4.0,Lake James,AK,Netherlands,0.0,1,Bajo,1
64,Female,PhD,Widowed,59314.0,753.0,20839.0,Business,Unemployed,11,Fair,0.2932035620647545,107546.0,4.0,Brianland,NV,Bulgaria,0.0,0,Bajo,1
25,Female,High School,Divorced,57193.0,749.0,43771.0,Auto,Self-employed,8,Good,0.29776153654447257,173604.0,4.0,Port Francisbury,SC,Belgium,3.0,0,Alto,0
64,Female,Bachelor's,Single,50034.0,718.0,46672.0,Personal,Employed,16,Fair,0.20056381515628383,200881.0,0.0,Cassidyton,NC,Gibraltar,0.0,1,Bajo,1
38,Non-binary,PhD,Divorced,71714.0,729.0,16805.0,Auto,Self-employed,13,Fair,0.45879428191253147,198183.0,1.0,North Randy,MA,Bangladesh,1.0,0,Bajo,1
18,Female,PhD,Single,44767.0,772.0,11642.0,Auto,Self-employed,17,Fair,0.5885957250261497,79252.0,0.0,West Carolynberg,OK,Turks and Caicos Islands,1.0,1,Bajo,1
51,Male,High School,Widowed,97365.0,750.0,32245.0,Auto,Self-employed,11,Good,0.4423598215324074,105425.0,3.0,North Danielleville,IA,Greenland,4.0,1,Alto,0
57,Female,PhD,Divorced,79119.0,623.0,28854.0,Personal,Self-employed,18,Good,0.22077172833857214,91994.0,2.0,East Wesley,MS,American Samoa,3.0,1,Alto,0
45,Non-binary,Master's,Widowed,66435.0,761.0,31704.0,Auto,Self-employed,16,Poor,0.2649129795041558,142200.0,4.0,Scottborough,UT,Germany,4.0,2,Alto,0
23,Male,Master's,Married,81800.0,769.0,7473.0,Personal,Employed,11,Poor,0.5253555687484244,162787.0,3.0,Christyview,ME,Panama,4.0,2,Alto,0
21,Female,PhD,Widowed,78942.0,788.0,29587.0,Home,Self-employed,2,Excellent,0.3170293886961175,149053.0,2.0,Michaeltown,AZ,Indonesia,4.0,2,Alto,0
23,Male,PhD,Widowed,53617.0,701.0,22306.0,Auto,Employed,17,Good,0.21692539573668526,98231.0,2.0,Ianside,AZ,Brunei Darussalam,1.0,1,Bajo,1
30,Non-binary,Master's,Divorced,92083.0,678.0,7894.0,Auto,Employed,2,Good,0.4880516021330181,271491.0,4.0,Stewartburgh,AL,Korea,1.0,2,Medio,2
65,Female,Master's,Widowed,67656.0,713.0,13980.0,Home,Employed,15,Fair,0.22655697701180114,223173.0,1.0,West Carlafort,MD,Algeria,1.0,0,Bajo,1
46,Male,High School,Single,97248.0,732.0,11983.0,Home,Unemployed,4,Poor,0.44587162965039606,164329.0,3.0,Ramirezberg,MT,Belgium,1.0,2,Bajo,1
69,Female,High School,Widowed,54457.0,648.0,29807.0,Business,Unemployed,2,Fair,0.29441854617636076,144738.0,3.0,Port Katherine,MS,Wallis and Futuna,3.0,2,Alto,0
56,Female,High School,Widowed,78465.0,714.0,29437.0,Auto,Unemployed,2,Excellent,0.47053577488908616,261230.0,3.0,Port Spencerton,VI,Denmark,2.0,1,Bajo,1
60,Male,PhD,Widowed,75178.0,770.0,37821.0,Personal,Self-employed,15,Fair,0.486359504602482,296981.0,3.0,West Kelly,NM,Mongolia,4.0,2,Alto,0
31,Male,PhD,Widowed,76795.0,686.0,18963.0,Business,Unemployed,6,Good,0.4841982638235425,273118.0,2.0,Johnburgh,UT,South Georgia and the South Sandwich Islands,3.0,1,Alto,0
28,Female,Master's,Widowed,30712.0,622.0,6708.0,Business,Unemployed,4,Excellent,0.12942564250086844,260402.0,2.0,Vegahaven,OK,Saint Lucia,4.0,2,Alto,0
28,Male,PhD,Single,80857.0,702.0,11027.0,Personal,Employed,16,Excellent,0.4956770776262561,76012.0,0.0,Nelsonville,ID,Cameroon,0.0,2,Bajo,1
37,Female,High School,Widowed,87703.0,797.0,29039.0,Business,Self-employed,13,Poor,0.16671182688546074,94698.0,2.0,North Guy,LA,Kiribati,1.0,2,Bajo,1
46,Female,Bachelor's,Widowed,36092.0,754.0,28261.0,Business,Employed,10,Excellent,0.36207096666666505,260294.0,1.0,Campbellburgh,NV,Iran,1.0,0,Alto,0
57,Non-binary,High School,Widowed,28058.0,706.0,19700.0,Auto,Unemployed,2,Poor,0.4061619776426688,134807.0,1.0,Shannonview,MD,Uganda,2.0,0,Alto,0
43,Male,Bachelor's,Widowed,43867.0,794.0,44806.0,Auto,Employed,5,Fair,0.3717575275239645,266335.0,3.0,Henryside,MP,France,3.0,0,Alto,0
41,Female,Bachelor's,Married,25257.0,612.0,10593.0,Business,Self-employed,16,Excellent,0.2671494531871704,298459.0,0.0,East Amy,VT,Sierra Leone,1.0,1,Alto,0
31,Non-binary,Master's,Married,44102.0,623.0,37103.0,Home,Unemployed,8,Poor,0.48144142022182324,155667.0,1.0,Lake Michael,MT,Palau,0.0,1,Medio,2
57,Male,High School,Single,71070.0,718.0,29900.0,Personal,Employed,10,Good,0.5415393116047876,68040.0,2.0,North Donnafurt,AK,New Caledonia,0.0,1,Bajo,1
57,Female,Master's,Divorced,36143.0,798.0,41501.0,Home,Employed,7,Poor,0.3591846015074681,35926.0,0.0,East Kaitlyn,CT,Saint Vincent and the Grenadines,3.0,0,Alto,0
67,Non-binary,Bachelor's,Married,93177.0,702.0,38224.0,Personal,Employed,7,Excellent,0.16016799942230378,25319.0,2.0,East Stephanie,AZ,Saint Pierre and Miquelon,3.0,0,Alto,0
40,Male,Master's,Single,46248.0,648.0,29757.0,Home,Employed,3,Excellent,0.5918154527463079,275401.0,4.0,Jenniferborough,CT,Lesotho,4.0,1,Alto,0
62,Non-binary,Master's,Single,99059.0,798.0,8339.0,Auto,Employed,12,Fair,0.12339367874020543,249423.0,4.0,Meghanborough,WI,Ecuador,4.0,0,Alto,0
48,Non-binary,Master's,Divorced,36691.0,665.0,15440.0,Home,Unemployed,7,Good,0.44192929657497826,39079.0,3.0,West Laurenchester,KY,Eritrea,0.0,0,Alto,0
64,Male,Master's,Married,80301.0,775.0,11868.0,Auto,Unemployed,6,Poor,0.3213411039761923,119609.0,0.0,Port David,AL,Rwanda,1.0,1,Bajo,1
51,Male,Bachelor's,Widowed,67316.0,745.0,13338.0,Home,Employed,12,Poor,0.544648423545848,94624.0,2.0,Shieldsshire,NJ,Botswana,2.0,1,Bajo,1
34,Male,Bachelor's,Single,93424.0,728.0,26546.0,Business,Unemployed,7,Excellent,0.5559028307220106,255725.0,1.0,South Lance,MN,Iran,4.0,2,Alto,0
39,Male,Master's,Single,72488.0,770.0,12785.0,Auto,Unemployed,19,Fair,0.37553735395219656,170514.0,2.0,Olsonbury,IA,Djibouti,4.0,1,Alto,0
27,Non-binary,Bachelor's,Single,60972.0,795.0,10009.0,Home,Unemployed,3,Excellent,0.5099427376193392,250717.0,3.0,Shelbyhaven,WI,South Georgia and the South Sandwich Islands,0.0,2,Bajo,1
41,Non-binary,Bachelor's,Single,97656.0,718.0,43832.0,Business,Unemployed,16,Excellent,0.5231466531658802,200161.0,3.0,New Kellyville,DE,Lithuania,1.0,0,Bajo,1
42,Female,Bachelor's,Divorced,27883.0,675.0,44407.0,Business,Self-employed,17,Poor,0.286679810023169,166789.0,3.0,Rebeccamouth,AS,Chad,1.0,1,Alto,0
59,Non-binary,Master's,Divorced,98563.0,672.0,41927.0,Business,Self-employed,3,Good,0.26264934221610237,178069.0,2.0,New Christopher,MP,Congo,3.0,1,Alto,0
35,Male,Master's,Married,117757.0,761.0,44398.0,Home,Employed,2,Excellent,0.5324120801635929,135579.0,1.0,Stephanieburgh,CT,Cayman Islands,4.0,1,Alto,0
21,Female,PhD,Married,63087.0,743.0,45724.0,Personal,Self-employed,11,Excellent,0.5362745268095853,167231.0,4.0,East Carol,LA,Syrian Arab Republic,1.0,1,Bajo,1
43,Female,Bachelor's,Widowed,97112.0,783.0,6613.0,Home,Unemployed,5,Fair,0.20935099851341019,151768.0,3.0,West David,DC,Bahrain,1.0,2,Bajo,1
47,Female,Bachelor's,Single,38748.0,709.0,39872.0,Personal,Unemployed,14,Good,0.4228087747672332,89473.0,4.0,Aaronmouth,TX,Greece,4.0,1,Alto,0
51,Male,High School,Widowed,74933.0,742.0,31444.0,Personal,Employed,11,Fair,0.4977271960980949,229151.0,2.0,East Nicholasfurt,MP,Madagascar,2.0,1,Bajo,1
48,Female,Bachelor's,Widowed,27704.0,734.0,6732.0,Auto,Unemployed,17,Fair,0.3993665561751849,20848.0,2.0,South Jeremy,MD,Heard Island and McDonald Islands,4.0,2,Alto,0
20,Male,Master's,Divorced,22600.0,666.0,17185.0,Business,Employed,10,Excellent,0.28118219166773684,80205.0,1.0,Albertchester,DC,Palestinian Territory,3.0,2,Alto,0
32,Non-binary,Bachelor's,Widowed,53268.0,674.0,20051.0,Home,Unemployed,16,Good,0.5231325609088208,63180.0,0.0,Jenkinsview,NJ,Micronesia,4.0,2,Alto,0
21,Male,High School,Divorced,39283.0,643.0,44502.0,Personal,Employed,10,Good,0.5387265154797146,85392.0,1.0,New Stevenbury,NH,Kyrgyz Republic,4.0,0,Alto,0
29,Male,Bachelor's,Widowed,78413.0,736.0,49220.0,Personal,Unemployed,11,Fair,0.26238993448042347,57248.0,1.0,Port Jamesbury,MD,Liechtenstein,1.0,1,Bajo,1
51,Male,PhD,Divorced,72460.0,644.0,9006.0,Personal,Employed,9,Fair,0.20691091668396314,47859.0,4.0,Lake Angelaport,NY,Senegal,1.0,0,Medio,2
43,Female,Master's,Married,77427.0,617.0,20032.0,Auto,Self-employed,13,Poor,0.4572076234998499,149715.0,0.0,West Justin,TX,Burkina Faso,2.0,0,Medio,2
53,Female,High School,Widowed,40121.0,698.0,15160.0,Personal,Self-employed,19,Fair,0.407208101349524,278639.0,4.0,West Kathrynview,NM,Zambia,4.0,2,Alto,0
39,Female,PhD,Divorced,44815.0,691.0,49632.0,Auto,Unemployed,5,Fair,0.5092184954547848,256524.0,2.0,Walkerburgh,MH,Syrian Arab Republic,3.0,2,Alto,0
46,Male,Master's,Single,95133.0,703.0,8664.0,Personal,Self-employed,15,Poor,0.44356219527311747,191524.0,0.0,Johnsonmouth,NV,Cape Verde,4.0,2,Alto,0
58,Female,High School,Widowed,119259.0,602.0,21334.0,Personal,Employed,19,Good,0.2216074710807299,205901.0,0.0,Boyleport,NC,Latvia,2.0,1,Medio,2
40,Non-binary,High School,Single,48000.0,723.0,5741.0,Business,Self-employed,14,Good,0.12426261503943489,204955.0,3.0,Fowlermouth,SC,Congo,3.0,0,Alto,0
45,Non-binary,Bachelor's,Single,108529.0,731.0,27817.0,Home,Unemployed,9,Poor,0.5959271893167287,113125.0,3.0,North Leslietown,TX,Libyan Arab Jamahiriya,1.0,2,Bajo,1
32,Female,Master's,Divorced,20393.0,748.0,43173.0,Auto,Employed,15,Excellent,0.33191913491076763,278778.0,2.0,North Katrinastad,SC,Senegal,3.0,0,Alto,0
39,Female,High School,Widowed,106151.0,611.0,23404.0,Personal,Unemployed,0,Poor,0.4611108001707146,168919.0,2.0,Davidmouth,GU,Pitcairn Islands,0.0,2,Medio,2
27,Male,Bachelor's,Widowed,59994.0,610.0,10468.0,Business,Unemployed,18,Good,0.3809471186547835,126406.0,0.0,Herringside,NM,Mongolia,3.0,1,Alto,0
24,Female,Bachelor's,Married,58015.0,741.0,35805.0,Home,Self-employed,0,Fair,0.11802314906540798,33960.0,2.0,Port Mark,AL,Rwanda,2.0,1,Bajo,1
54,Non-binary,High School,Single,117771.0,725.0,10331.0,Auto,Self-employed,3,Poor,0.1845820763161016,132116.0,1.0,Taylorfurt,DC,Venezuela,3.0,0,Alto,0
46,Female,PhD,Widowed,30300.0,726.0,12818.0,Home,Employed,17,Poor,0.5027506528213546,205778.0,0.0,Mendozachester,NM,Trinidad and Tobago,3.0,1,Alto,0
67,Male,PhD,Divorced,46352.0,625.0,32762.0,Personal,Self-employed,10,Excellent,0.4462061230462029,277316.0,3.0,Bryanchester,NE,Namibia,3.0,2,Alto,0
67,Male,Bachelor's,Single,88089.0,600.0,18616.0,Business,Unemployed,11,Poor,0.2425871335829178,128391.0,4.0,Shanefurt,TX,Jersey,3.0,0,Alto,0
58,Non-binary,Master's,Divorced,106700.0,667.0,39202.0,Personal,Self-employed,11,Poor,0.242454607821642,64675.0,1.0,Watsonmouth,MT,Czech Republic,3.0,2,Alto,0
